distance(Å-1)	fre/THz	gvx(m/s)	gvy(m/s)	gvz(m/s)	gv(m/s)	band
0.252761	3.3745891933	8.00461	98.42381	47.167680000000004	109.43541562378516	34.0
0.2531744	3.3741376156	8.27248	100.72638	49.18971	112.40046762864868	34.0
0.2535878	3.3736749732	8.38877	102.27740999999999	50.89622	114.54896450299931	34.0
0.2540011	3.3732052509	8.35129	102.79924	52.10142	115.55079296680788	34.0
0.2544145	3.3727337842	8.16288	102.03686	52.62225	115.09671847457903	34.0
0.2548279	3.3722671063	7.831589999999999	99.78482	52.298339999999996	112.93122009044309	34.0
0.2552412	3.371812667	7.3701	95.90815	51.009499999999996	108.879110488112	34.0
0.2556546	3.3713784623	6.79432	90.35300000000001	48.68705	102.8603725006132	34.0
0.256068	3.37097263	6.12187	83.14624	45.31757	94.89181560671815	34.0
0.2564813	3.3706030614	5.37042	74.38588	40.93968	85.07736451520582	34.0
0.2568947	3.3702770703	4.55661	64.22649	35.636	73.59163816910316	34.0
0.2573081	3.3700011355	3.6952100000000003	52.86334	29.52321	60.66141460272585	34.0
0.2577214	3.3697807188	2.7989300000000004	40.51819	22.74213	46.548493068604266	34.0
0.2581348	3.3696201482	1.87847	27.428390000000004	15.449499999999999	31.536205824147583	34.0
0.2585482	3.3695225484	0.94287	13.839319999999999	7.81162	15.919710704774129	34.0
0.2589615	3.3694898052	-0.0	0.0	-0.0	0.0	34.0
						
0.0	3.3925867046	37.015	-63.650870000000005	-170.36369	185.59453210472822	35.0
0.0008755	3.3939191129	7.62458	-86.17953	-177.68206	197.62580817555408	35.0
0.001751	3.3955008287	-22.31603	-110.98269	-186.51214000000002	218.1786906230226	35.0
0.0026265	3.3973433137	-51.6018	-136.47271999999998	-196.02553	244.36357641682056	35.0
0.003502	3.3994428279	-79.13368	-161.2494	-205.34867	272.8215251432176	35.0
0.0043775	3.4017824545	-104.12947	-184.37497000000002	-213.69660000000002	300.8376853662815	35.0
0.005253	3.4043359403	-126.18582	-205.43977	-220.45275	326.6921720049132	35.0
0.0061285	3.4070718239	-145.22492	-224.46595	-225.18986	349.55073043154766	35.0
0.007004	3.4099568599	-161.39722	-241.74972000000002	-227.65189999999998	369.21183258045346	35.0
0.0078795	3.412958427	-174.99197	-257.71723	-227.71998	385.8714157521313	35.0
0.0087549	3.4160460337	-186.37517	-272.82321	-225.37720000000002	399.95386007272515	35.0
0.0096304	3.4191921753	-195.95424	-287.49099	-220.67898000000002	412.00527389706815	35.0
0.0105059	3.422372782	-204.16150000000002	-302.08128	-213.73072	422.6296706105794	35.0
0.0113814	3.4255674279	-211.44903	-316.87612	-204.67208000000002	432.4486420902738	35.0
0.0122569	3.4287594085	-218.28903999999997	-332.06698	-193.66701	442.0695589528667	35.0
0.0131324	3.4319357335	-225.17531000000002	-347.73837	-180.89846999999997	452.0510487236966	35.0
0.0140079	3.4350870429	-232.62113000000002	-363.84034	-166.56672	462.8572731905062	35.0
0.0148834	3.4382074011	-241.14730999999998	-380.14459999999997	-150.88988	474.794374351477	35.0
0.0157589	3.4412938703	-251.25082	-396.18356	-134.10412	487.9265341892367	35.0
0.0166344	3.4443456988	-263.34162000000003	-411.18028000000004	-116.45884	501.97678521944465	35.0
0.0175099	3.4473629034	-277.63708	-423.99437000000006	-98.20015	516.2333226774941	35.0
0.0183854	3.450344045	-294.01592999999997	-433.12988	-79.53639	529.5024998777734	35.0
0.0192609	3.4532831785	-311.86417	-436.85954000000004	-60.588719999999995	540.1634115802725	35.0
0.0201364	3.4561663807	-329.98254000000003	-433.48680999999993	-41.349599999999995	546.359845311666	35.0
0.0210119	3.4589688107	-346.63640999999996	-421.68549	-21.69346	546.3021686036034	35.0
0.0218874	3.4616535873	-359.77928	-400.78484999999995	-1.47822	538.5831518356374	35.0
0.0227629	3.4641735151	-367.39655999999997	-370.89856000000003	19.27474	522.4150550204068	35.0
0.0236384	3.4664758774	-367.87062000000003	-332.91983	40.20436	497.7758499861387	35.0
0.0245139	3.4685095502	-360.28793	-288.47827	60.5507	465.5034823031594	35.0
0.0253893	3.4702328853	-344.62636	-239.87972000000002	79.27829	427.31095859976733	35.0
0.0262648	3.4716203089	-321.74638999999996	-189.93665	95.33798999999999	385.59824017816095	35.0
0.0271403	3.4726657427	-293.14076	-141.62059	107.92342	342.980117892892	35.0
0.0280158	3.4733821099	-260.52222	-97.62154	116.58196000000001	301.6507012807058	35.0
0.0288913	3.4737978036	-225.43815	-59.98878	121.15614	262.8684527687005	35.0
0.0297668	3.4739519038	-189.07050999999998	-29.94708	121.64885000000001	226.81033499051358	35.0
0.0306423	3.4738895893	-152.24741	-7.847850000000001	118.12966	192.86129516584245	35.0
0.0315178	3.4736582081	-115.58347	6.82282	110.74101	160.21754181678546	35.0
0.0323933	3.473303742	-79.63104	15.38615	99.78414	128.58736617119	35.0
0.0332688	3.4728673923	-44.9474	19.78879	85.80465000000001	98.86507440975606	35.0
0.0341443	3.4723825705	-12.04594	22.24145	69.58534	74.03989675507185	35.0
0.0350198	3.4718730897	18.71969	24.75573	52.01299	60.56916781885896	35.0
0.0358953	3.4713532197	47.24255	28.773419999999998	33.88279	64.86764746145029	35.0
0.0367708	3.4708294887	73.65792	35.03889	15.749789999999999	83.07387601528292	35.0
0.0376463	3.47030339	98.2598	43.7031	-2.11101	107.56117147405052	35.0
0.0385218	3.4697740263	121.39444999999999	54.53382	-19.652919999999998	134.5242999577448	35.0
0.0393973	3.4692401079	143.3765	67.11367	-36.9683	162.56605013965523	35.0
0.0402728	3.4687011776	164.44209999999998	80.97343000000001	-54.20513999999999	191.14418071391682	35.0
0.0411483	3.4681582008	184.73239999999998	95.66148	-71.50739	219.97837436930593	35.0
0.0420238	3.467613729	204.2954	110.76980999999999	-88.97921	248.84505436279056	35.0
0.0428992	3.4670718121	223.09609	125.93741	-106.66666000000001	277.50652779052206	35.0
0.0437747	3.4665377756	241.02964999999998	140.84416	-124.55032	305.6879974701828	35.0
0.0446502	3.4660179294	257.93509	155.2028	-142.5444	333.07255328607926	35.0
0.0455257	3.4655192452	273.60866	168.75213	-160.49966	359.30366135992557	35.0
0.0464012	3.4650490211	287.81707	181.25247	-178.20889	383.99157821431174	35.0
0.0472767	3.4646145422	300.31031	192.4834	-195.41428000000002	406.72211938346123	35.0
0.0481522	3.4642227478	310.83395	202.24343	-211.81580000000002	427.06683619827874	35.0
0.0490277	3.4638799055	319.14007	210.35092	-227.07955	444.5930901989524	35.0
0.0499032	3.4635912928	324.99603	216.64567	-240.84401	458.8720987360094	35.0
0.0507787	3.4633608716	328.19028000000003	220.99083	-252.72177	469.4828003904938	35.0
0.0516542	3.4631909251	328.53515	223.27499	-262.29325	476.0092593013135	35.0
0.0525297	3.4630815977	325.86819	223.41472000000002	-269.08889	478.0303809257175	35.0
0.0534052	3.4630302325	320.05762999999996	221.35975000000002	-272.55554	475.1037232289082	35.0
0.0542807	3.4630303226	311.02729999999997	217.10788000000002	-272.00417	466.75484078986614	35.0
0.0551562	3.4630697282	298.84947	210.75825	-266.54391999999996	452.52149888299203	35.0
0.0560317	3.4631273673	284.09387000000004	202.73544	-255.06161	432.2816333125461	35.0
0.0569072	3.4631659234	269.45666	194.99525	-236.68612000000002	408.2283166826776	35.0
0.0577827	3.4631045989	273.09191	202.07522	-215.61542	402.3724582861915	35.0
0.0586582	3.4622616932	436.23794	356.43517	-88.53927	570.2532534238672	35.0
0.0595336	3.4596095027	386.41580000000005	312.67792000000003	46.41832	499.23873304941884	35.0
0.0604091	3.4567242114	361.7375	282.4713	88.38933	467.39354711825973	35.0
0.0612846	3.4537424615	338.57253	254.06445	124.64672999999999	441.26739073275775	35.0
0.0621601	3.450685143	310.06006	222.78622000000001	162.69225	415.01772111459826	35.0
0.0630356	3.4475694223	270.96824000000004	183.03549999999998	208.20091	387.65113217140964	35.0
0.0639111	3.4443956845	200.15565999999998	106.48528999999999	290.8769	368.7963884991686	35.0
0.0647866	3.4408644395	-52.55259	-187.56656	695.14364	721.9194341326402	35.0
0.0656621	3.4359470133	-64.99714	-148.64659	824.9110800000001	840.7132250854474	35.0
0.0665376	3.4306473091	-33.76669	-89.69785999999999	802.8285500000001	808.5292673349793	35.0
0.0674131	3.4252756963	-13.404810000000001	-52.17484999999999	781.32248	783.1773245293872	35.0
0.0682886	3.4198994472	3.83297	-22.252489999999998	757.26163	757.5982056740089	35.0
0.0691641	3.4145647723	20.53208	4.36193	728.66642	728.9686854577964	35.0
0.0700396	3.40931414	38.02602	29.61999	694.09634	695.7679578753509	35.0
0.0709151	3.4041916746	57.42491	54.72281	651.91632	656.724519494397	35.0
0.0717906	3.3992473692	79.99482	80.54811	599.89186	610.5386252692487	35.0
0.0726661	3.3945420985	107.3982	107.70906	534.83125	556.0396397253402	35.0
0.0735416	3.3901543755	141.89968	136.33982	452.24855	493.2066673097975	35.0
0.0744171	3.3861890555	186.43708999999998	165.46938	346.34075	426.72100880530246	35.0
0.0752926	3.3827854255	244.08455	191.79564	211.31521	375.52224041866845	35.0
0.076168	3.3801140184	315.83661	208.33012000000002	46.17621	381.1645910698823	35.0
0.0770435	3.3783396738	396.22632000000004	205.66936	-136.67311	466.8776298995531	35.0
0.077919	3.3775416998	471.27888	179.23289	-309.00094	591.3626573539202	35.0
0.0787945	3.3776519158	526.07682	135.84051	-443.42938	701.3123981119662	35.0
0.07967	3.3784907295	554.92284	88.10937	-531.80638	773.6411605157567	35.0
0.0805455	3.3798590432	561.1161400000001	44.74983	-581.8477800000001	809.5682237739181	35.0
0.081421	3.3815943958	550.66714	8.59432	-604.74765	817.9412458071573	35.0
0.0822965	3.3835785632	528.19545	-20.62239	-608.70622	806.1879300986234	35.0
0.083172	3.3857233328	495.74078000000003	-43.76305	-597.49675	777.6094725251703	35.0
0.0840475	3.3879491174	452.49152	-60.93074000000001	-570.0172	730.3291990908607	35.0
0.084923	3.3901559175	393.83846	-70.50318	-518.45303	654.8839403142093	35.0
0.0857985	3.3921765876	308.82245	-67.85725000000001	-423.75158	528.7166666127155	35.0
0.086674	3.3937068144	179.08186	-44.980940000000004	-253.82644000000002	313.88128199594314	35.0
0.0875495	3.3943028169	0.0	0.0	0.0	0.0	35.0
0.0875495	3.3943028169	0.0	0.0	0.0	0.0	35.0
0.0882666	3.3945015257	33.20299	60.23607	-0.9640599999999999	68.78773208696882	35.0
0.0889837	3.3950933519	65.41429	119.9321	-2.34447	136.63174772429358	35.0
0.0897008	3.3960652307	95.58525	178.57721	-4.60278	202.6019386202289	35.0
0.0904178	3.3973947663	122.53689000000001	235.71	-8.29782	265.7881625046994	35.0
0.0911349	3.3990490669	144.85865	290.92525	-14.15011	325.30255944335437	35.0
0.091852	3.4009827366	160.78115	343.86782	-23.11763	380.3026171927979	35.0
0.0925691	3.4031349109	168.06042000000002	394.21702	-36.46112	430.09391637165857	35.0
0.0932862	3.4054257662	163.99351	441.66391999999996	-55.726569999999995	474.41157253575864	35.0
0.0940033	3.4077542934	145.82241	485.8796	-82.48664	513.9525335406546	35.0
0.0947204	3.4100013409	111.83611	526.47215	-117.65053	550.9282053360814	35.0
0.0954375	3.4120429625	63.008410000000005	562.94755	-160.44724	588.7472467921597	35.0
0.0961546	3.4137739656	3.8552400000000002	594.72789	-207.90703000000002	630.0329032223084	35.0
0.0968717	3.4151299502	-59.00432	621.27127	-255.78497	674.4519638817699	35.0
0.0975888	3.4160925017	-119.73378	642.227	-300.38296	719.042154717267	35.0
0.0983059	3.416676483	-175.00393	657.49523	-339.62699	760.4425325589422	35.0
0.099023	3.416912319	-223.73014000000003	667.16745	-372.88521000000003	796.3736319848028	35.0
0.09974	3.4168337894	-266.00446	671.42833	-400.27926999999994	825.7105237661764	35.0
0.1004571	3.4164729184	-302.25303	670.48249	-422.14248000000003	848.0023213183624	35.0
0.1011742	3.4158592631	-332.82425	664.51717	-438.75438	863.0529859643935	35.0
0.1018913	3.415021016	-357.8557	653.6888399999999	-450.25456	870.6887907650065	35.0
0.1026084	3.4139865435	-377.26347	638.12217	-456.63568999999995	870.6570984168944	35.0
0.1033255	3.4127858382	-390.76936	617.91554	-457.7622	862.5929161760727	35.0
0.1040426	3.4114517676	-397.9321	593.15214	-453.39329	846.0170759588802	35.0
0.1047597	3.4100211467	-398.17455	563.91852	-443.20613	820.3528162542442	35.0
0.1054768	3.4085356786	-390.81054	530.3343199999999	-426.82281	784.961833646229	35.0
0.1061939	3.407042766	-375.08183	492.59824	-403.84928	739.2115030245166	35.0
0.106911	3.4055961118	-350.22108	451.05456999999996	-373.93736	682.5937145901806	35.0
0.1076281	3.4042559051	-315.5599	406.28083999999996	-336.88193	614.9240653931512	35.0
0.1083451	3.4030882413	-270.69912999999997	359.18732	-292.76039	536.6583603974613	35.0
0.1090622	3.4021633018	-215.7423	311.10048	-242.1051	449.3808274854752	35.0
0.1097793	3.4015518355	-151.5548	263.77907999999996	-186.06784000000002	356.6083307088492	35.0
0.1104964	3.4013198112	-79.95430999999999	219.30016	-126.49604000000001	265.4929377578306	35.0
0.1112135	3.4015218368	-3.69766	179.78012999999999	-65.82616	191.48799224138858	35.0
0.1119306	3.4021948621	73.83279999999999	146.9797	-6.7519800000000005	164.6204841502126	35.0
0.1126477	3.4033541762	149.19749	121.93795	48.25285	198.63809354105547	35.0
0.1133648	3.4049931626	219.51249	104.80166	97.37039	262.0116677812418	35.0
0.1140819	3.407086812	282.85727	94.91767	139.65548	329.4256401133831	35.0
0.114799	3.409597546	338.35781	91.11292	174.98764	391.6736472264787	35.0
0.1155161	3.4124814038	386.00482	92.01650000000001	203.84588	446.1164647583149	35.0
0.1162332	3.4156931352	426.35697	96.3098	227.03851	492.5467779476798	35.0
0.1169502	3.4191896188	460.25859999999994	102.86628	245.48085999999998	531.6768784340146	35.0
0.1176673	3.4229317106	488.63374999999996	110.79784	260.05278	564.5055813483658	35.0
0.1183844	3.426884936	512.3632200000001	119.44399000000001	271.52717	592.0387994076888	35.0
0.1191015	3.4310194656	532.2256699999999	128.3353	280.54683	615.175289536314	35.0
0.1198186	3.4353097182	548.87918	137.15108	287.62814	634.6721357539643	35.0
0.1205357	3.4397338142	562.86474	145.68087	293.17677	651.1468727459708	35.0
0.1212528	3.4442730051	574.61952	153.79324	297.50691	665.0942150796953	35.0
0.1219699	3.4489111452	584.49315	161.41206	300.85959	676.9066319702698	35.0
0.122687	3.4536342284	592.76352	168.49912	303.41848	686.8939642252471	35.0
0.1234041	3.4584299966	599.65068	175.04169000000002	305.32285	695.3003480472601	35.0
0.1241212	3.4632876143	605.32848	181.04384	306.67769	702.318052056753	35.0
0.1248383	3.468197402	609.93399	186.52045999999999	307.5617	708.0985478468529	35.0
0.1255553	3.4731506176	613.5749500000001	191.49303	308.03326000000004	712.7610322347252	35.0
0.1262724	3.478139278	616.33575	195.98693	308.13507000000004	716.3992286587085	35.0
0.1269895	3.483156013	618.28201	200.02946000000003	307.89765	719.0864980188782	35.0
0.1277066	3.4881939458	619.46417	203.64868	307.34199	720.8798385283718	35.0
0.1284237	3.4932465935	619.92039	206.87258000000003	306.48154	721.8230313964635	35.0
0.1291408	3.4983077842	619.67864	209.72859000000003	305.32374999999996	721.9489529389873	35.0
0.1298579	3.5033715883	618.7585	212.24327	303.87121	721.2814979253294	35.0
0.130575	3.5084322591	617.17244	214.44221	302.12251000000003	719.8369906957671	35.0
0.1312921	3.5134841826	614.92688	216.34992	300.07291	717.6253249059769	35.0
0.1320092	3.5185218331	612.02296	217.98987	297.71483	714.6508287210668	35.0
0.1327263	3.5235397351	608.45722	219.38453	295.03818	710.9129962457865	35.0
0.1334434	3.5285324284	604.22198	220.55544999999998	292.03065000000004	706.4069706474062	35.0
0.1341605	3.5334944368	599.3057699999999	221.52334	288.6779	701.1240447085369	35.0
0.1348775	3.5384202391	593.6935199999999	222.30819999999997	284.96362999999997	695.0519418719779	35.0
0.1355946	3.5433042418	587.36675	222.9294	280.86967	688.1751142811191	35.0
0.1363117	3.548140753	580.30368	223.4058	276.376	680.474985485273	35.0
0.1370288	3.5529239578	572.47923	223.75585999999998	271.46076	671.9301287228532	35.0
0.1377459	3.5576478926	563.86503	223.99775000000002	266.10015	662.5164555631701	35.0
0.138463	3.5623064208	554.42937	224.14943	260.26838	652.2074232295629	35.0
0.1391801	3.5668932072	544.1370499999999	224.22878000000003	253.93759999999997	640.9742425844823	35.0
0.1398972	3.5714016924	532.9492799999999	224.25364000000002	247.07773	628.7861598092954	35.0
0.1406143	3.5758250649	520.8234199999999	224.24183000000002	239.65635999999998	615.6107569160037	35.0
0.1413314	3.5801562333	507.71278000000007	224.21123999999998	231.63859000000002	601.4144856044408	35.0
0.1420485	3.5843877949	493.56631999999996	224.17968	222.98684999999998	586.163267730218	35.0
0.1427656	3.5885120023	478.32825	224.16473	213.66076999999999	569.8233634741807	35.0
0.1434826	3.5925207265	461.93758999999994	224.18344000000002	203.61696999999998	552.3625822747433	35.0
0.1441997	3.5964054145	444.32758	224.25168000000002	192.80896	533.7519174558162	35.0
0.1449168	3.6001570406	425.42495	224.38318	181.18703	513.9678388670208	35.0
0.1456339	3.6037660474	405.14881999999994	224.58787999999998	168.69810999999999	492.99526824084114	35.0
0.146351	3.6072222729	383.40923	224.86939	155.28587000000002	470.8317975984863	35.0
0.1470681	3.6105148551	360.10494	225.22085	140.89070999999998	447.49323039732144	35.0
0.1477852	3.6136321039	335.12002	225.61852	125.45004	423.02110692942074	35.0
0.1485023	3.6165613209	308.31861	226.01159	108.89864	397.49278972141093	35.0
0.1492194	3.6192885375	279.53672	226.30612000000002	91.16928	371.0351403755865	35.0
0.1499365	3.6217981262	248.56951	226.33964999999998	72.19397	343.84358037939796	35.0
0.1506536	3.6240722139	215.15216	225.841	51.90641	316.21019058966726	35.0
0.1513707	3.6260897954	178.93231999999998	224.36714	30.24747	288.56939909450364	35.0
0.1520877	3.6278254119	139.43439	221.20579	7.17775	261.5826269828689	35.0
0.1528048	3.6292472505	96.02284	215.23180000000002	-17.29415	236.3137769092782	35.0
0.1535219	3.6303146132	47.891729999999995	204.71599	-43.050399999999996	214.6056646601692	35.0
0.154239	3.6309750985	-5.8453	187.13209	-69.74063000000001	199.79074581335092	35.0
0.1549561	3.6311629449	-65.79875	159.14055	-96.55795	197.43005815748398	35.0
0.1556732	3.6308024491	-131.38088000000002	117.20056000000001	-121.89061000000001	214.1360028114378	35.0
0.1563903	3.6298245921	-198.90625	59.58293	-142.87038	252.04318542224425	35.0
0.1571074	3.6282105656	-258.10461	-9.45106	-154.71462	301.0712970047462	35.0
0.1578245	3.6260868397	-284.58716000000004	-72.51438	-148.63557	329.1515146750428	35.0
0.1585416	3.6239369169	-221.21696000000003	-86.51952	-104.87787	259.65734795766696	35.0
0.1592587	3.6229109433	-0.0	0.0	-0.0	0.0	35.0
0.1592587	3.6229109433	-0.0	0.0	-0.0	0.0	35.0
0.1598423	3.6227429651	8.837159999999999	57.268609999999995	-29.53	65.03698938448565	35.0
0.160426	3.6222489707	14.135290000000001	108.8455	-58.98907	124.60682033138875	35.0
0.1610097	3.6214573308	12.75694	149.77736	-88.36275	174.3673497943227	35.0
0.1615933	3.6204112089	2.27055	176.28619	-117.68688	211.97211586940625	35.0
0.162177	3.6191642895	-18.800449999999998	185.88431	-146.94244	237.69416126091994	35.0
0.1627606	3.6177770348	-50.60677	177.44766	-175.85057	254.89633221887166	35.0
0.1633443	3.6163133661	-91.34854999999999	151.59911	-203.62173	269.7937298531741	35.0
0.163928	3.6148363709	-136.64312	111.44627	-228.82633	288.8825066381075	35.0
0.1645116	3.6134015106	-179.76079000000001	62.99933	-249.67102	314.03578686148717	35.0
0.1650953	3.6120480724	-213.61149	14.091219999999998	-264.7891	340.5021271885368	35.0
0.165679	3.6107932013	-233.71287999999998	-28.318929999999998	-274.04472000000004	361.28130401962085	35.0
0.1662626	3.6096329729	-239.70085	-60.5101	-278.58879	372.4643387042531	35.0
0.1668463	3.6085497562	-234.28650000000002	-82.20881	-280.1616	374.35140528442804	35.0
0.1674299	3.6075207943	-221.15976	-95.16686	-280.35076000000004	369.5469108490758	35.0
0.1680136	3.6065240866	-203.54040000000003	-101.67553000000001	-280.26006	360.98796249202616	35.0
0.1685973	3.6055410013	-183.70937	-103.75744	-280.52180999999996	351.0088672196567	35.0
0.1691809	3.6045567725	-163.09384	-102.93102	-281.43460999999996	341.17420070989846	35.0
0.1697646	3.6035600632	-142.50959999999998	-100.24654	-283.09699	332.4188030499955	35.0
0.1703483	3.6025422755	-122.38217	-96.39877	-285.50021000000004	325.23912480122357	35.0
0.1709319	3.6014968994	-102.90353	-91.83492	-288.58378999999996	319.8490157381001	35.0
0.1715156	3.6004189868	-84.13204	-86.83676	-292.26608999999996	316.28830266980674	35.0
0.1720992	3.5993047513	-66.05254000000001	-81.57737	-296.46006	314.49383541139895	35.0
0.1726829	3.5981512737	-48.61159	-76.15885	-301.08093	314.34532527988307	35.0
0.1732666	3.5969562861	-31.73751	-70.63671000000001	-306.04953	315.6946771072409	35.0
0.1738502	3.5957180128	-15.35167	-65.03572	-311.2935	318.38492707720525	35.0
0.1744339	3.5944350515	0.62549	-59.35997	-316.74739999999997	322.26218003808793	35.0
0.1750176	3.5931062826	16.271269999999998	-53.59931	-322.35249	327.18308035271184	35.0
0.1756012	3.5917307979	31.659290000000002	-47.73341	-328.05621	333.0190174646131	35.0
0.1761849	3.5903078423	46.85898	-41.73422	-333.81181999999995	339.65841708599123	35.0
0.1767685	3.5888367631	61.9356	-35.567339999999994	-339.57801	347.0076066854957	35.0
0.1773522	3.5873169655	76.95042	-29.19276	-345.31861	354.9908826814093	35.0
0.1779359	3.5857478697	91.96105	-22.564980000000002	-351.00243	363.5501600954231	35.0
0.1785195	3.5841288684	107.02163	-15.632879999999998	-356.60318	372.6443937738279	35.0
0.1791032	3.5824592843	122.18296	-8.33921	-362.09946	382.2489202994265	35.0
0.1796869	3.5807383249	137.49229	-0.62001	-367.47481	392.35475045726196	35.0
0.1802705	3.5789650348	152.9928	7.59608	-372.71784	402.9678467787126	35.0
0.1808542	3.5771382452	168.72255	16.3885	-377.82237	414.10822870738684	35.0
0.1814378	3.5752565204	184.71284	25.845240000000004	-382.78764	425.8088620828515	35.0
0.1820215	3.5733181027	200.9856	36.06297	-387.61833	438.1138196457284	35.0
0.1826052	3.5713208581	217.54978	47.14635	-392.32464	451.07572340739034	35.0
0.1831888	3.5692622259	234.39625999999998	59.206289999999996	-396.92202000000003	464.7516341428313	35.0
0.1837725	3.5671391799	251.4913	72.35634	-401.43050999999997	479.1970036141145	35.0
0.1843562	3.5649482102	268.76819	86.70655000000001	-405.87341	494.4568643610953	35.0
0.1849398	3.5626853399	286.11746999999997	102.35396000000001	-410.27497999999997	510.55371801690256	35.0
0.1855235	3.5603461953	303.37651	119.36894	-414.65668999999997	527.4717255154629	35.0
0.1861072	3.5579261506	320.31993	137.77742	-419.03186000000005	545.1377575550248	35.0
0.1866908	3.5554205692	336.6538	157.53984	-423.39857	563.4012170023335	35.0
0.1872745	3.5528251542	352.01711	178.52992	-427.73123999999996	582.0163156990499	35.0
0.1878581	3.550136405	365.99452	200.51842	-431.97249	600.6328808399744	35.0
0.1884418	3.5473521442	378.14273	223.16854	-436.02723000000003	618.8019608881806	35.0
0.1890255	3.5444720488	388.02943	246.04932000000002	-439.76196	636.0013269495818	35.0
0.1896091	3.5414980867	395.27864	268.66919	-443.01126999999997	651.6803835029243	35.0
0.1901928	3.5384347623	399.61234	290.52552000000003	-445.59194	665.3174257784848	35.0
0.1907765	3.5352890994	400.87766	311.15923	-447.3223	676.4763150166889	35.0
0.1913601	3.5320703544	399.05311	330.2011	-448.04244000000006	684.8490191881973	35.0
0.1919438	3.5287895132	394.23434999999995	347.39936	-447.63085	690.2756086666068	35.0
0.1925274	3.5254586682	386.60636	362.62529	-446.01412	692.7410582457259	35.0
0.1931111	3.5220903823	376.41107	375.86032	-443.16927000000004	692.3548769535607	35.0
0.1936948	3.5186971214	363.91830999999996	387.17231	-439.11987999999997	689.3222780348874	35.0
0.1942784	3.515290803	349.40437000000003	396.68847999999997	-433.92836	683.9144577738483	35.0
0.1948621	3.5118824765	333.13902	404.57064	-427.68648999999994	676.4427123748841	35.0
0.1954458	3.5084821243	315.37955	410.99538000000007	-420.50579	667.2380252676484	35.0
0.1960294	3.5050985658	296.36963000000003	416.13971000000004	-412.50859	656.6357838627204	35.0
0.1966131	3.5017394407	276.34069	420.17161999999996	-403.82009999999997	644.9643713935759	35.0
0.1971967	3.4984112537	255.51421	423.2443	-394.56166	632.5362855491926	35.0
0.1977804	3.4951194625	234.1037	425.49289999999996	-384.84499	619.640554379876	35.0
0.1983641	3.4918685991	212.31580000000002	427.03308	-374.76768	606.5361195481344	35.0
0.1989477	3.4886624129	190.35034	427.96045	-364.40976	593.4457615364488	35.0
0.1995314	3.4855040271	168.39944	428.35075	-353.83163	580.5510819956612	35.0
0.2001151	3.4823961009	146.64581	428.26045	-343.07331	567.9888226533288	35.0
0.2006987	3.4793409889	125.26079000000001	427.72766	-332.15528	555.8492121721305	35.0
0.2012824	3.47634089	104.40227	426.77333	-321.08067	544.1765392113948	35.0
0.201866	3.4733979769	84.21300000000001	425.40278	-309.83883	532.9722836850874	35.0
0.2024497	3.4705145013	64.8194	423.60756999999995	-298.41001	522.2005956008333	35.0
0.2030334	3.467692868	46.33101	421.36753000000004	-286.77076999999997	511.7954985658959	35.0
0.203617	3.4649356742	28.84075	418.65325	-274.89966	501.6693688718104	35.0
0.2042007	3.4622457143	12.425790000000001	415.42863	-262.78266	491.7215403838606	35.0
0.2047844	3.4596259517	-2.85099	411.65358000000003	-250.41760000000002	481.8462124584529	35.0
0.205368	3.457079464	-16.9391	407.28677	-237.81696000000002	471.93892887690936	35.0
0.2059517	3.4546093715	-29.79826	402.28796000000006	-225.00805000000003	461.90059712538994	35.0
0.2065353	3.4522187662	-41.39589	396.61991	-212.02999999999997	451.63889736967985	35.0
0.207119	3.4499106575	-51.7046	390.24931	-198.92684	441.0666358828581	35.0
0.2077027	3.4476879611	-60.699369999999995	383.14657	-185.73641999999998	430.0973440229296	35.0
0.2082863	3.4455535513	-68.35468	375.28423000000004	-172.47566999999998	418.63883277419956	35.0
0.20887	3.4435103989	-74.64137	366.63404	-159.1234	406.5859193697668	35.0
0.2094537	3.4415618023	-79.52352	357.16331	-145.60289	393.8144510041481	35.0
0.2100373	3.439711709	-82.95546	346.83137999999997	-131.76778	380.1793817958102	35.0
0.210621	3.4379650976	-84.87949	335.58793	-117.39495	365.52067092005547	35.0
0.2112047	3.4363283696	-85.2254	323.37473	-102.18838	349.68135468560126	35.0
0.2117883	3.4348096761	-83.91292	310.13263	-85.79683	332.54281284022994	35.0
0.212372	3.4334190927	-80.85873	295.81458	-67.84595	314.08195250474324	35.0
0.2129556	3.4321685568	-75.98908	280.40423	-47.9826	294.4540751694554	35.0
0.2135393	3.4310715067	-69.25836	263.93760999999995	-25.92584	274.10204592835	35.0
0.214123	3.4301422058	-60.67178	246.52357	-1.51614	253.88429280759556	35.0
0.2147066	3.4293947977	-50.30883000000001	228.35751000000002	25.24698	235.19256099734406	35.0
0.2152903	3.4288421998	-38.341809999999995	209.72333999999998	54.18771	219.97791173178226	35.0
0.215874	3.4284949932	-25.044	190.98046	84.96206	210.52147082246785	35.0
0.2164576	3.4283604806	-10.78294	172.5365	117.09117	208.79525310519514	35.0
0.2170413	3.4284420613	4.0017	154.81023	150.01312	215.60648665491792	35.0
0.2176249	3.4287390085	18.83265	138.19171	183.14284	230.20190542654552	35.0
0.2176249	3.4287390085	18.83265	138.19171	183.14284	230.20190542654552	35.0
0.2180383	3.4278197568	21.80176	147.17363	184.1977	236.77877183515523	35.0
